publisher,textbook_version,book_slug,unit,unit_title,lesson,lemma,stressed_lemma,part_of_speech,definition_zh,gender,aspect,aspect_pair,example,example_zh,audio_url,source
pep,人教版俄语教材,pep-ru-junior-g7-full,2,第 2 单元,4,фотография,фотогра́фия,noun,照片,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,2,第 2 单元,4,хороший,хоро́ший,adjective,好的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,2,第 2 单元,4,чёрный,чёрный,adjective,黑色的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,брюки,брю́ки,noun,裤子,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,ваш,ваш,pronoun,你们的；您的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,газета,газе́та,noun,报纸,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,голова,голова́,noun,头（部）,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,его,его́,pronoun,他的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,её,её,pronoun,她的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,их,их,pronoun,他们的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,лицо,лицо́,noun,脸，面孔,neuter,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,лоб,лоб,noun,额,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,мой,мой,pronoun,我的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,Москва,Москва́,noun,莫斯科,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,наш,наш,pronoun,我们的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,отец,оте́ц,noun,父亲,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,пальто,пальто́,noun,大衣,neuter,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,привет,приве́т,noun,问好，致敬,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,твой,твой,pronoun,你的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,ученица,учени́ца,noun,女学生,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,учительница,учи́тельница,noun,女教师,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,цветок,цвето́к,noun,花,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,5,чей,чей,pronoun,谁的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,восемь,во́семь,numeral,八,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,два,два,numeral,二,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,девять,де́вять,numeral,九,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,десять,де́сять,numeral,十,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,дети,де́ти,noun,孩子们；儿童,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,место,ме́сто,noun,地方；座位,neuter,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,один,оди́н,numeral,一,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,пять,пять,numeral,五,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,семь,семь,numeral,七,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,слово,сло́во,noun,单词；话语,neuter,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,текст,текст,noun,课文，正文,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,три,три,numeral,三,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,чай,чай,noun,茶,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,четыре,четы́ре,numeral,四,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,шесть,шесть,numeral,六,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,3,第 3 单元,6,яблоко,я́блоко,noun,苹果,neuter,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,дочь,дочь,noun,女儿,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,имя,и́мя,noun,名字,neuter,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,как,как,adverb,怎么，怎样,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,Китай,Кита́й,noun,中国,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,очень,о́чень,adverb,很，非常,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,рад,рад,adjective,高兴,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,сын,сын,noun,儿子,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,тётя,тётя,noun,阿姨；姑姑；婶婶,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,тоже,то́же,adverb,也，也是,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,7,фамилия,фами́лия,noun,姓,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,возраст,во́зраст,noun,年龄，年纪,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,восемнадцать,восемна́дцать,numeral,十八,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,год,год,noun,年；时代,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,двадцать,два́дцать,numeral,二十,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,двенадцать,двена́дцать,numeral,十二,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,девятнадцать,девятна́дцать,numeral,十九,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,одиннадцать,одинна́дцать,numeral,十一,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,правильно,пра́вильно,adverb,对，正确地,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,пятнадцать,ятна́дцать,numeral,十五,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,семнадцать,семна́дцать,numeral,十七,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,сколько,ско́лько,adverb,多少,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,тринадцать,трина́дцать,numeral,十三,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,четырнадцать,четырна́дцать,numeral,十四,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,чуть,чуть,adverb,稍微地，有点儿,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,4,第 4 单元,8,шестнадцать,шестна́дцать,numeral,十六,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,брат,брат,noun,哥哥，弟弟,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,ведь,ведь,particle,要知道,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,врач,врач,noun,医生，大夫,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,девочка,де́вочка,noun,女孩,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,есть,есть,verb,有，是,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,квартира,кварти́ра,noun,住宅,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,китайский,китайский,adjective,中国的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,продавец,продаве́ц,noun,售货员,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,продавщица,продавщи́ца,noun,女售货员,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,родители,роди́тели,noun,父母,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,русский,ру́сский,adjective,俄罗斯的；俄罗斯人,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,семья,семья́,noun,家庭,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,сестра,сестра́,noun,姐姐，妹妹,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,собака,соба́ка,noun,狗,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,9,уже,уже́,adverb,已经,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,библиотека,библиоте́ка,noun,图书馆,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,в,в,preposition,在……里；到……里,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,даже,да́же,adverb,甚至,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,зал,зал,noun,厅，大厅,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,здесь,здесь,adverb,在这里,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,интересно,интере́сно,adverb,有趣地，有意思地,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,кабинет,кабине́т,noun,（学习）室，办公室,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,конечно,коне́чно,adverb,当然,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,лаборатория,лаборато́рия,noun,语言实验室,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,нравиться,нра́виться,verb,喜欢，中意,,imperfective,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,площадка,пло́щадка,noun,场地，操场,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,понравиться,понра́виться,verb,令……喜欢,,perfective,нравиться//понравиться,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,спортивный,спортивный,adjective,运动的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,урок,у́рок,noun,体育课,masculine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,физкультура,физкульту́ра,noun,体育,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,5,第 5 单元,10,читальный,чита́льный,adjective,阅读用的,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,6,第 6 单元,11,дверь,дверь,noun,门，门口,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,6,第 6 单元,11,ещё,ещё,adverb,又，再；还,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,6,第 6 单元,11,игрушка,игру́шка,noun,玩具,feminine,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,6,第 6 单元,11,на,на,preposition,在……上面；到……上面,,,,,,,人教版七年级俄语全一册教材
pep,人教版俄语教材,pep-ru-junior-g7-full,6,第 6 单元,11,примерно,при́мерно,adverb,大概,,,,,,,人教版七年级俄语全一册教材
